Accession	Description	Naive 1	Naive 2	Naive 3	Naive 4	Naive 5	Naive 6	Naive 7	Naive+PRC2i 1	Naive+PRC2i 2	Naive+PRC2i 3	Naive+PRC2i 4	Naive+PRC2i 5	Primed 1	Primed 2	Primed 3	Primed 4	Primed 5	Primed+PRC2i 1	Primed+PRC2i 2	Primed+PRC2i 3	Primed+PRC2i 4	Primed+PRC2i 5	Primed+PRC2i 6
SRSF5_HUMAN	Serine/arginine-rich splicing factor 5 OS=Homo sapiens OX=9606 GN=SRSF5 PE=1 SV=1	1633.440654	3116.671077	2776.87777	2117.535855	3113.547977	4080.326574	2972.99697	1167.563134	1883.355201	2877.331971	1702.289962	2113.925973	1309.116868	1707.641592	1076.05815	2088.530005	1293.803035	1048.537191	1257.74465	1049.241299	1081.154619	1498.259219	1550.60862
RT21_HUMAN	"28S ribosomal protein S21, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS21 PE=1 SV=3"	294.8419088	434.4925487	440.4212305	715.9267815	278.2164859	920.3822831	517.6560439	185.1671134	431.9028503	105.1109597	48.38552924	354.4765687	138.3067738	118.8490233	85.21577313	67.87169518	130.2181527	65.3435155	124.0367087	155.9919043	106.7133005	139.074788	176.4190895
SAMD1_HUMAN	Atherin OS=Homo sapiens OX=9606 GN=SAMD1 PE=1 SV=1	64.41884526	15.42992228	99.00613138	37.55811464	33.3101029	112.8812386	25.06842184	11.59348193	44.10227017	27.7798457	9.867299879	54.65547399	112.7792785	146.4494097	171.0414308	273.1902761	243.2272256	75.84407424	91.46843545	54.40368632	122.8152344	52.84764028	148.2465288
NC2B_HUMAN	Protein Dr1 OS=Homo sapiens OX=9606 GN=DR1 PE=1 SV=1	1795.452395	1305.213195	1035.48217	1446.442401	1225.861541	2086.609666	1049.253654	1388.215317	1170.249344	843.5564104	1432.293655	885.0696534	762.181594	584.4098109	773.7057106	355.1736223	338.1505896	840.6570678	882.7282767	471.9370931	712.2430834	279.3425535	751.2274344
PRDX3_HUMAN	"Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3"	2583.584853	4810.376897	4285.777634	5042.370697	3942.544552	5044.737056	4218.663115	2920.867923	3810.956417	1462.808867	5459.840757	2754.468559	2075.177869	2525.643109	1835.64466	727.798216	1102.0711	1058.967883	1694.326631	1758.701385	1755.592012	2127.149077	1922.164952
SPTN1_HUMAN	"Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=3"	297.0677275	483.9457002	350.8975232	367.7156209	443.7751272	397.3853252	347.4052881	355.4643966	267.4598421	573.0904962	409.9354694	329.7776371	801.6353712	837.5587082	475.8815988	1051.909628	855.3210498	547.5453598	400.2037382	698.3391778	479.227435	587.7706649	938.0583554
BBC3_HUMAN	"Bcl-2-binding component 3, isoforms 1/2 OS=Homo sapiens OX=9606 GN=BBC3 PE=1 SV=1"	20.2715178	16.23485093	32.63488729	28.49311736	20.66455079	20.74615568	33.46457735	11.89555596	28.75371105	0	7.179619784	17.23059341	12.54715813	2.012008906	1.178567183	2.112127909	1.195104916	0.134111128	0	3.428035196	2.036796185	1.704444937	3.014708417
RM40_HUMAN	"39S ribosomal protein L40, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL40 PE=1 SV=1"	764.5890655	1175.571067	905.5633145	786.133897	682.5421715	646.8260035	863.7662646	634.1082987	831.1181522	1211.831417	456.4899022	992.9530079	342.2652894	422.0454192	457.8058468	693.0035581	530.9802855	515.9930241	426.9134081	482.5413592	295.9990311	449.0775813	329.9323896
ZCHC3_HUMAN	Zinc finger CCHC domain-containing protein 3 OS=Homo sapiens OX=9606 GN=ZCCHC3 PE=1 SV=2	45.22453102	26.18568185	18.85833429	32.48805532	21.73986244	143.9949722	10.64539594	13.29999424	10.19009777	14.35366923	558.5268114	22.16108238	531.9205531	370.6174497	336.1075713	132.1716365	148.2431247	137.441573	393.1565138	304.7617258	225.9091788	299.8880226	385.0741042
SNW1_HUMAN	SNW domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SNW1 PE=1 SV=1	4545.513235	4221.234345	4973.488506	3807.189979	4033.469684	3463.272612	4105.065116	3471.113087	3885.133161	3890.108835	1694.753106	4043.790868	2691.409094	2558.776555	1918.0594	2892.387537	2531.177112	1531.882492	2909.548391	2016.777085	1924.811167	2518.068524	2410.847015
H2A1H_HUMAN	Histone H2A type 1-H OS=Homo sapiens OX=9606 GN=HIST1H2AH PE=1 SV=3	132.3407593	1905.26992	423.1912899	7272.56602	5892.915813	9767.221641	1442.374361	132.6857894	160.0429777	442.9543195	269.0403379	190.1299278	167.2481747	60.2733087	78.90324808	161.410805	25.08464867	677.5619707	76.20563578	104.8479434	119.7211592	47.31977808	191.1045798
ALKB5_HUMAN	RNA demethylase ALKBH5 OS=Homo sapiens OX=9606 GN=ALKBH5 PE=1 SV=2	371.6013124	436.5851051	455.9979922	335.1401352	574.6406982	759.3498328	520.9038051	229.967845	301.640867	505.4176253	663.1427603	371.9004594	285.7570088	301.5038857	198.1648999	472.92493	194.5594972	177.6578092	204.7519482	158.9315061	172.605976	214.5501763	258.2525115
THIK_HUMAN	"3-ketoacyl-CoA thiolase, peroxisomal OS=Homo sapiens OX=9606 GN=ACAA1 PE=1 SV=2"	173.37812	810.3043869	359.4697323	397.4434771	322.489153	444.8768028	521.2096187	353.4910135	287.5793558	307.765103	383.934455	329.0868211	196.0384115	159.6655267	18.67462295	83.78411905	42.68300252	34.06832985	79.10970039	155.9775996	49.03839485	183.7267101	215.6894057
CPNE3_HUMAN;CPNE4_HUMAN	Copine-3 OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1	193.8409655	390.9946999	33.99709881	164.734151	532.842553	522.2543937	105.80358	334.2948668	52.5960676	301.9810333	106.4215559	98.31229982	57.27736935	58.90582015	20.92174613	42.33774282	22.64440282	19.53798821	39.41879916	20.74278269	39.76308974	40.58377661	38.33224283
NDUA2_HUMAN	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 OS=Homo sapiens OX=9606 GN=NDUFA2 PE=1 SV=3	1551.846187	1861.661853	1751.151449	2208.973243	1470.302106	2295.693661	1742.713256	1353.253224	2132.133897	1203.108337	2308.048844	1699.22969	1059.545043	1354.728596	1192.373741	958.212379	999.1778503	1251.94055	1425.610842	1303.228787	1353.876272	1274.294846	1306.351921
RS23_HUMAN	40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=3	4397.79515	3011.759979	4288.537991	3859.598859	6565.288896	5382.125563	2416.902239	2614.691452	2908.374746	3941.058915	3136.749321	2224.378858	2955.859535	1423.169933	1819.248345	1985.132961	1819.905893	1452.68564	1511.444353	2580.084553	2404.351721	1092.313114	2310.613177
CH10_HUMAN	"10 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPE1 PE=1 SV=2"	16437.82951	45397.26528	31665.09894	40730.53156	18388.8196	56985.904	39943.38501	12840.31432	28591.37799	22833.72753	24278.36101	17675.77875	24673.16276	15372.9741	9449.458882	16822.14132	11969.95975	8317.553417	10463.75014	13021.78324	8360.931451	14356.51009	15412.26799
RL18A_HUMAN	60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=2	6981.603702	8951.345012	8689.151009	6964.146989	8439.238002	8633.453397	6904.075126	4890.97987	6672.821873	7927.370925	5538.63559	6659.048443	6316.666585	5366.732617	5351.920988	7654.11932	6260.982066	5267.555483	5791.396448	4342.031136	4656.356452	5722.491349	5454.538197
AASS_HUMAN	"Alpha-aminoadipic semialdehyde synthase, mitochondrial OS=Homo sapiens OX=9606 GN=AASS PE=1 SV=1"	0	151.119624	106.7483172	36.68206402	15.15191219	112.4696223	99.59124312	0	0	8.82103611	224.8226647	22.48647308	0	0	0	0	0	0	0	0	0	0	0
AROS_HUMAN	Active regulator of SIRT1 OS=Homo sapiens OX=9606 GN=RPS19BP1 PE=1 SV=1	328.140159	410.7465884	339.7895173	476.5641972	279.3709906	525.4883626	344.3651601	232.3401198	265.4044051	227.495765	243.5325404	304.7861821	316.7036278	654.5502342	444.9363377	577.607163	490.5503882	472.4163138	368.3901246	395.9355563	420.5295958	531.3315129	372.3122126
ZMAT2_HUMAN	Zinc finger matrin-type protein 2 OS=Homo sapiens OX=9606 GN=ZMAT2 PE=1 SV=1	855.3818567	830.1528675	899.7833806	776.7654067	836.4581956	955.522721	894.2767403	670.240471	707.349683	1004.895635	591.177433	722.3036746	714.4346948	612.0187587	514.2530136	872.1107956	808.7668872	541.4881824	562.2030322	599.9766245	589.6167038	534.8674929	583.9484672
GRSF1_HUMAN	G-rich sequence factor 1 OS=Homo sapiens OX=9606 GN=GRSF1 PE=1 SV=3	94.23893938	490.3511023	437.1936751	365.5934358	362.4096395	662.3899307	388.147071	85.73155318	191.1639372	185.8637003	53.55687749	156.947432	81.74701981	0	26.97072613	35.96472978	17.6833891	31.39065414	17.41457199	41.96232002	21.67516652	0	15.98409329
PTBP1_HUMAN	Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1	5048.658665	11810.25713	8200.589209	8911.376522	10873.83196	11836.04066	9696.312606	5423.436036	6722.98273	6517.897601	2830.856935	6887.69105	5426.495471	4868.990274	3728.056817	3413.088176	3083.568007	2406.625881	4689.426183	4309.812458	3078.050984	4554.932286	6385.295131
RT14_HUMAN	"28S ribosomal protein S14, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS14 PE=1 SV=1"	697.2714206	1318.526383	1321.183727	1376.661313	831.1651091	1745.480684	1355.741506	530.5051384	959.5544137	426.4860837	652.3098562	883.6541767	838.5269037	824.3042006	436.0378828	567.5188384	520.2635455	396.6567781	518.8083323	550.7612449	492.7300653	632.8922875	680.352911
TIM10_HUMAN	Mitochondrial import inner membrane translocase subunit Tim10 OS=Homo sapiens OX=9606 GN=TIMM10 PE=1 SV=1	3483.500753	2431.815949	2358.198292	3631.585776	2315.157442	3739.347979	2873.097643	2694.49641	3515.404532	2115.487307	1543.037081	3701.498838	896.8090312	864.3044677	1405.301081	2242.978319	1884.296474	1784.755937	1633.168233	1551.692498	1365.551329	1780.893941	1344.685818
CYC_HUMAN	Cytochrome c OS=Homo sapiens OX=9606 GN=CYCS PE=1 SV=2	468.4717889	1271.248148	1797.443581	2566.868104	1020.753216	4115.11409	1440.87743	721.6687955	1607.968309	469.3095897	1129.850724	635.7344581	994.9461313	480.4991173	299.7350643	249.5786654	352.7526681	213.1939129	296.5516023	565.0165447	301.8407705	362.6316633	470.8785911
DDX27_HUMAN	Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=2	2309.033496	3298.042138	2744.151318	2146.742321	2174.455983	2007.111889	2932.583415	1995.380768	2144.228298	4199.644561	1721.067563	2926.529677	1741.998106	1312.557973	979.9524144	2425.683422	1888.936166	1506.065826	1330.541684	1273.470317	960.7807342	1213.647484	1393.980773
NDUS4_HUMAN	"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS4 PE=1 SV=1"	634.1184491	1349.530671	834.5847913	645.0917784	632.0386906	383.3952712	660.9629657	714.4839292	825.8645179	954.0738036	485.4816088	687.5667729	440.9047083	301.6802928	389.0473154	308.4585364	387.1350082	466.832314	455.315829	439.3172483	440.6575642	351.3857589	469.6864062
VATB1_HUMAN;VATB2_HUMAN	"V-type proton ATPase subunit B, kidney isoform OS=Homo sapiens OX=9606 GN=ATP6V1B1 PE=1 SV=3"	339.6735545	815.1782952	574.0252602	687.7695574	842.7448448	1834.922212	732.7684742	328.545363	424.9757826	433.853	1217.50747	378.5621406	389.5794609	74.8312979	234.0456382	129.6840061	204.0654321	259.1206422	166.9055365	277.4776194	258.8605389	280.5404999	462.793364
PPIF_HUMAN	"Peptidyl-prolyl cis-trans isomerase F, mitochondrial OS=Homo sapiens OX=9606 GN=PPIF PE=1 SV=1"	919.6656734	2143.866895	1400.663172	1458.270345	684.1947129	1345.878227	1466.534077	922.3069142	1555.077966	1153.207649	1719.387623	1040.616691	795.0061165	734.0443728	341.2874323	790.9523396	696.1670272	369.6951565	471.9039459	583.3801134	267.3504308	948.7561896	666.0401537
HCDH_HUMAN	"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HADH PE=1 SV=3"	116.4343774	417.6469876	494.9936154	444.448398	130.9645594	64.71446325	405.8963209	139.7137039	278.4377524	9.410776156	53.24646854	207.2860234	122.1295408	2.531548933	2.134984902	3.306373814	4.606463103	10.21414683	12.28506431	89.93979206	28.16176009	34.37926002	95.15081024
RL27A_HUMAN	60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=2	1727.162156	2654.769809	2292.175399	2287.012586	2774.222407	4941.60211	2387.184281	1160.811265	1719.315655	1037.279855	1846.464486	1626.814859	1293.464322	1652.31863	1222.255531	941.4591614	826.3112855	677.5019728	1640.234017	992.5281926	908.2613535	1694.150522	1525.185634
DHX15_HUMAN	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Homo sapiens OX=9606 GN=DHX15 PE=1 SV=2	610.2676536	604.7644775	714.4472511	656.3972372	608.607578	858.3057918	626.2524219	276.541584	432.9332984	663.9116743	590.3982343	601.4622381	361.3307177	446.9742641	240.2985858	520.6270724	416.2827176	267.3803276	321.2452078	366.3442918	304.2685287	319.4931377	479.792936
NSF_HUMAN	Vesicle-fusing ATPase OS=Homo sapiens OX=9606 GN=NSF PE=1 SV=3	124.6567147	616.4595693	447.2011215	523.5272862	308.2590012	427.1606901	367.7253242	148.513904	376.9207148	115.0053283	461.939713	360.130759	195.227857	97.51491546	69.19312518	94.58932374	12.53299492	97.10112525	99.73816788	112.076718	58.35416681	112.1782306	76.22865413
RU2B_HUMAN	U2 small nuclear ribonucleoprotein B'' OS=Homo sapiens OX=9606 GN=SNRPB2 PE=1 SV=1	1258.432466	1801.087349	1482.002649	1430.799551	1183.467841	1275.237583	1603.503763	1021.385041	1245.795727	1722.685917	858.7101572	1395.623733	995.1395771	1227.156802	647.1445128	1256.202061	1238.079493	670.53	815.1647759	635.6825546	452.169712	920.7026686	918.0580017
RALY_HUMAN	RNA-binding protein Raly OS=Homo sapiens OX=9606 GN=RALY PE=1 SV=1	6250.997997	6573.21678	8898.718974	6054.204307	5928.057392	5955.985432	7500.868517	4614.090615	6046.292994	10817.41932	4286.431361	7989.921307	3498.276148	4500.235919	2497.134923	5512.862924	3440.765798	2148.034899	3750.786923	3900.56641	3320.915525	3744.010692	4619.437234
RL10_HUMAN	60S ribosomal protein L10 OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=4	3398.934675	3623.690945	4314.933883	4373.119254	5307.460667	7826.544877	3854.175172	2076.336034	3246.918633	2202.002663	2597.037727	3006.264241	2370.741138	3643.583693	2631.967269	2082.226896	2224.973061	1990.395176	3079.465486	2306.784526	2455.4492	3475.648249	2857.647291
FLNB_HUMAN;FLNC_HUMAN	Filamin-B OS=Homo sapiens OX=9606 GN=FLNB PE=1 SV=2	181.7737981	312.1223876	316.6228774	189.4836798	185.7226212	394.1496841	249.0709434	154.2499353	205.538102	329.7478168	416.0853027	226.9957932	111.1645876	98.25643542	15.86365286	255.9815269	168.5523181	47.79498336	30.88585668	62.87082921	56.1795877	54.86688269	126.0036501
CEBPZ_HUMAN	CCAAT/enhancer-binding protein zeta OS=Homo sapiens OX=9606 GN=CEBPZ PE=1 SV=3	649.6519782	510.0133448	359.1337881	544.2090457	706.5943453	654.1464032	329.29547	569.4739658	352.4830059	248.9556085	501.5442642	427.183316	169.0370718	383.9428601	346.6022598	171.9791296	132.4792215	287.3899213	110.2187137	202.838869	108.9214161	241.801664	303.1333988
ABCF2_HUMAN	ATP-binding cassette sub-family F member 2 OS=Homo sapiens OX=9606 GN=ABCF2 PE=1 SV=2	656.1019263	376.2136126	643.0780998	326.3190603	446.9942397	629.7326151	387.9955374	383.4889993	591.2301129	522.4387568	562.3976971	810.5669524	585.7492116	298.5579006	310.3579431	418.9003096	330.8619472	234.6829832	246.4321386	255.2086227	150.289789	251.942778	390.4363258
CHD1L_HUMAN	Chromodomain-helicase-DNA-binding protein 1-like OS=Homo sapiens OX=9606 GN=CHD1L PE=1 SV=3	54.25466814	59.23170605	44.03835637	51.71025465	66.18120799	55.23715578	63.92037918	56.41915849	88.9261866	126.9681891	59.13154657	79.24382119	41.90576154	38.52361847	46.15065211	78.68057159	35.32360352	37.66958171	25.30453044	23.12937022	35.7237234	46.28900965	46.99813075
ELMO2_HUMAN	Engulfment and cell motility protein 2 OS=Homo sapiens OX=9606 GN=ELMO2 PE=1 SV=2	438.2013629	1119.801455	524.0702265	370.8505113	715.3623113	493.1350842	491.364829	597.9916785	379.1015873	661.6998598	820.1150655	600.1679335	330.3325651	151.6862453	424.5769572	215.5883574	200.7223559	427.8573151	326.7812379	344.2898426	127.6498162	242.2344083	223.2206715
RS17_HUMAN	40S ribosomal protein S17 OS=Homo sapiens OX=9606 GN=RPS17 PE=1 SV=2	3163.669193	3405.370676	4554.803372	4024.870653	4579.134335	6477.875955	3793.335088	2094.855916	3053.612371	1834.187514	1764.679281	2767.433712	2559.039337	2062.278298	2776.819967	1062.808196	1571.456541	1270.423183	2773.402129	2142.205502	2318.302768	2613.039555	3046.385269
RM22_HUMAN	"39S ribosomal protein L22, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL22 PE=1 SV=1"	192.3445104	678.6061413	339.1443964	276.5093815	223.1958866	336.4762624	438.1764377	238.4865642	335.5828156	280.7442242	320.8709862	323.90927	308.1063495	201.9970375	91.42158282	152.9504611	152.6219586	127.5067952	108.2374609	156.6145954	72.93869211	179.8510895	186.4794861
COX6C_HUMAN	Cytochrome c oxidase subunit 6C OS=Homo sapiens OX=9606 GN=COX6C PE=1 SV=2	1512.083656	2458.328583	2324.442275	3722.521198	2758.000599	6216.159595	2970.196055	1407.04258	2543.184262	1187.232307	3506.37259	1779.196999	1181.585586	1358.745292	1177.405196	716.5853021	923.5039818	1060.758491	1502.692277	1489.427753	1706.760445	1630.051468	1907.056361
KRI1_HUMAN	Protein KRI1 homolog OS=Homo sapiens OX=9606 GN=KRI1 PE=1 SV=3	26.02655836	133.5032517	60.69440686	112.2639029	70.54946187	216.5421871	127.6081344	37.74743808	37.84188487	82.36030283	71.61574176	59.01623478	29.4212072	37.83757853	0.504912783	58.68830744	35.22459003	5.6073453	1.50583832	9.628996746	8.079055996	18.02277522	6.196158329
RBPMS_HUMAN	RNA-binding protein with multiple splicing OS=Homo sapiens OX=9606 GN=RBPMS PE=1 SV=1	82.61134226	401.93542	99.74903229	280.9487965	238.7410292	479.8303217	313.4210268	50.7707482	91.77740005	74.4294327	100.7426477	38.6740283	373.6432211	288.5217097	295.5356399	129.226692	229.0204473	121.4313098	205.4202286	304.117917	296.8587914	267.2820859	307.8778795
NIPS1_HUMAN	Protein NipSnap homolog 1 OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=1	119.9538961	163.8654177	142.8589911	128.0269684	76.34984673	145.2546018	201.4438255	68.20200295	78.52806436	85.02877855	41.80063132	114.6562359	236.6639388	332.2338859	110.2770575	301.8277304	200.2278929	115.3828144	143.7152711	363.3280459	185.0230337	299.8437832	457.4620606
RD23B_HUMAN	UV excision repair protein RAD23 homolog B OS=Homo sapiens OX=9606 GN=RAD23B PE=1 SV=1	213.2001216	485.2668856	323.6676338	329.9811559	270.1448984	652.9099368	435.8097027	136.9013159	212.087546	332.7106281	319.494768	230.0599187	306.209979	69.90302215	118.9848705	107.044386	146.4255884	140.3302091	147.4010923	162.4060027	168.7516537	67.25419217	186.2916648
SRPRA_HUMAN	Signal recognition particle receptor subunit alpha OS=Homo sapiens OX=9606 GN=SRPRA PE=1 SV=2	769.0251928	796.4635782	900.8520021	718.1461841	597.1820567	607.290888	878.9366709	806.062075	842.676918	1271.764922	681.0323003	1268.860861	523.2932233	355.0702824	502.9762788	697.4902757	504.9440735	487.3557194	556.4515447	713.9977106	545.8278774	589.2605163	749.4998659
ARI3B_HUMAN	AT-rich interactive domain-containing protein 3B OS=Homo sapiens OX=9606 GN=ARID3B PE=1 SV=2	82.98789945	230.9775156	85.99276901	214.5392305	265.9224455	551.3268447	100.6973545	54.16732568	67.43333804	100.1722371	319.6566101	45.93524852	545.4763552	449.8767094	289.7647091	538.3702391	693.9650894	364.6174329	291.2917115	218.2132746	222.1915798	374.5661873	306.1730164
BOREA_HUMAN	Borealin OS=Homo sapiens OX=9606 GN=CDCA8 PE=1 SV=2	416.9008032	663.287395	649.0020455	772.9358448	634.4108507	1101.296498	874.8494635	357.039203	391.404178	179.5179908	103.7510472	432.8218759	286.1330511	390.7719389	410.8218721	202.6102123	261.2310789	330.1864033	529.1735756	304.0119628	273.7676888	491.1531753	310.4981351
H2A1B_HUMAN;H2A1C_HUMAN	Histone H2A type 1-B/E OS=Homo sapiens OX=9606 GN=H2AC4 PE=1 SV=2	18958.88341	45519.74561	7460.305844	97674.91382	123593.9721	321459.1575	32559.84442	16492.31626	15784.35021	11530.78508	5082.3419	8029.092294	7965.651997	8684.40568	9215.1932	8776.105811	7849.116071	17236.43223	6647.087828	6259.200649	6445.097284	7016.038152	8915.59553
CFA46_HUMAN	Cilia- and flagella-associated protein 46 OS=Homo sapiens OX=9606 GN=CFAP46 PE=2 SV=3	340.9984128	310.6401498	367.0856644	461.5783165	530.5911675	391.3986636	482.0172869	346.5913733	347.6497145	715.6473975	708.0551812	343.8183074	112.4661145	609.6538428	143.1299121	350.3820609	145.2169703	132.0577204	122.8593091	165.6140213	131.0136837	262.5631887	182.8605543
DDX24_HUMAN	ATP-dependent RNA helicase DDX24 OS=Homo sapiens OX=9606 GN=DDX24 PE=1 SV=1	124.3067337	427.521179	327.4756077	350.0842319	405.7790986	405.059202	289.7839966	129.6755153	182.429337	220.722602	307.5535341	261.8827949	146.7630293	65.65245077	17.95490028	7.763465914	33.7508683	0	67.91071304	42.1231716	10.50846229	48.60918975	74.79594726
NDUA7_HUMAN	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7 OS=Homo sapiens OX=9606 GN=NDUFA7 PE=1 SV=3	782.8388541	900.2376983	819.0784311	758.592782	960.2024837	1054.867712	760.9097656	609.7859418	816.1315132	1144.675244	571.0787103	654.0452898	546.1740805	268.2457365	459.6519652	564.3691735	517.5461621	591.1319164	480.1196773	679.9606005	643.2976509	329.3835174	512.9882639
